DATE,USER_ID,SKU_ID,LIST_ID,SKIP_DTSTAMP,LAST_PREVIOUS_PICK_DTSTAMP,FIRST_SUBSEQUENT_PICK_DTSTAMP,TIME_TO_REPICK
2024-10-04,LAVIBU,60449761,PNH7599122,2024-10-04 20:49:35.914076,2024-10-04 20:53:25.362249,2024-10-04 20:54:14.230919,0 days 00:00:48.868670
2024-10-04,LAVIBU,60634153,PNH7599122,2024-10-04 20:49:37.014730,2024-10-04 20:52:34.158500,2024-10-04 20:53:25.362249,0 days 00:00:51.203749
2024-10-04,MAHLNI,60543900,PNH7599111,2024-10-04 18:51:56.001131,2024-10-04 19:48:51.854613,2024-10-04 19:49:32.336432,0 days 00:00:40.481819
2024-10-04,MAHLNI,60590507,PNH7552841,2024-10-04 15:51:29.645084,2024-10-04 15:58:32.789276,2024-10-04 15:58:32.833487,0 days 00:00:00.044211
2024-10-04,MAHLNI,60569314,PNH7599101,2024-10-04 17:44:36.809622,2024-10-04 18:06:06.657493,2024-10-04 18:15:56.116171,0 days 00:09:49.458678
2024-10-04,MAHLNI,60451438,PNH7599101,2024-10-04 17:57:25.624360,2024-10-04 18:15:56.116171,2024-10-04 18:16:30.433897,0 days 00:00:34.317726
2024-10-04,MAHLNI,60543900,PNH7599111,2024-10-04 19:26:55.858721,2024-10-04 19:48:51.854613,2024-10-04 19:49:32.336432,0 days 00:00:40.481819
2024-10-04,MAQSZA,20001661,XNH7597309,2024-10-04 16:14:50.829825,2024-10-04 16:44:04.867273,2024-10-04 16:46:25.903455,0 days 00:02:21.036182
2024-10-04,MLODMI,60569313,PNH7547508,2024-10-04 11:55:02.962816,2024-10-04 12:00:40.852199,2024-10-04 12:00:40.896336,0 days 00:00:00.044137
2024-10-04,MORINI,60598096,XNH7597257,2024-10-04 14:46:01.475869,2024-10-04 14:48:47.403687,2024-10-04 14:52:47.656184,0 days 00:04:00.252497
2024-10-04,MORINI,60598096,XNH7597257,2024-10-04 14:46:14.103343,2024-10-04 14:48:47.403687,2024-10-04 14:52:47.656184,0 days 00:04:00.252497
2024-10-04,MORINI,60598096,XNH7597257,2024-10-04 14:46:16.200672,2024-10-04 14:48:47.403687,2024-10-04 14:52:47.656184,0 days 00:04:00.252497
2024-10-04,MORINI,21041462,XNH7597257,2024-10-04 14:46:27.614422,2024-10-04 14:56:15.295901,2024-10-04 14:56:41.801008,0 days 00:00:26.505107
2024-10-04,MORINI,60488357,XNH7597257,2024-10-04 14:46:31.093868,2024-10-04 14:52:58.766828,2024-10-04 14:53:17.973564,0 days 00:00:19.206736
2024-10-04,MORINI,60598096,XNH7597257,2024-10-04 14:46:33.212356,2024-10-04 14:48:47.403687,2024-10-04 14:52:47.656184,0 days 00:04:00.252497
2024-10-04,MORINI,60598096,XNH7597257,2024-10-04 14:46:34.853672,2024-10-04 14:48:47.403687,2024-10-04 14:52:47.656184,0 days 00:04:00.252497
2024-10-04,MORINI,21041462,XNH7597257,2024-10-04 14:51:40.272589,2024-10-04 14:56:15.295901,2024-10-04 14:56:41.801008,0 days 00:00:26.505107
2024-10-04,MORINI,20002066,XNH7597257,2024-10-04 14:51:43.974361,2024-10-04 14:53:17.973564,2024-10-04 14:56:15.295901,0 days 00:02:57.322337
2024-10-04,MORINI,60178537,XNH7597257,2024-10-04 14:45:38.983377,2024-10-04 14:48:07.023354,2024-10-04 14:48:47.403687,0 days 00:00:40.380333
2024-10-04,MUHAAW,60565525,XNH7560136,2024-10-04 08:32:28.977281,2024-10-04 09:31:23.195696,2024-10-04 09:32:04.115809,0 days 00:00:40.920113
2024-10-04,MUHAAW,60682429,XNH7597322,2024-10-04 16:19:31.159112,2024-10-04 17:09:08.940844,2024-10-04 17:10:19.383480,0 days 00:01:10.442636
2024-10-04,MUHAAW,60682429,XNH7597322,2024-10-04 16:29:58.919679,2024-10-04 17:09:08.940844,2024-10-04 17:10:19.383480,0 days 00:01:10.442636
2024-10-04,MUHAKH,60568300,CNH7556720,2024-10-04 06:57:26.393395,2024-10-04 07:17:32.992261,2024-10-04 07:18:46.092612,0 days 00:01:13.100351
2024-10-04,MUHAMU,60072015,XNH7547035,2024-10-04 01:17:52.698095,2024-10-04 01:19:40.708828,2024-10-04 01:21:17.604401,0 days 00:01:36.895573
2024-10-04,MUHARE,20002154,XNH7546248,2024-10-04 01:02:40.782014,2024-10-04 01:07:26.523374,2024-10-04 01:08:53.812817,0 days 00:01:27.289443
2024-10-04,MUHARE,20001659,XNH7546248,2024-10-04 01:02:42.085970,2024-10-04 01:09:05.047453,2024-10-04 01:09:12.231561,0 days 00:00:07.184108
2024-10-04,MUHARE,20001659,XNH7546248,2024-10-04 01:02:43.474928,2024-10-04 01:09:05.047453,2024-10-04 01:09:12.231561,0 days 00:00:07.184108
2024-10-04,MUHARE,20002154,XNH7546248,2024-10-04 01:02:39.506021,2024-10-04 01:07:26.523374,2024-10-04 01:08:53.812817,0 days 00:01:27.289443
2024-10-04,NAAIMO,60706623,XH7529217,2024-10-04 19:14:11.949653,2024-10-04 19:26:05.953343,2024-10-04 19:26:50.954980,0 days 00:00:45.001637
2024-10-04,NAQVSE,20001272,XNH7545349,2024-10-04 00:35:31.827256,2024-10-04 00:40:55.948014,2024-10-04 00:41:58.485670,0 days 00:01:02.537656
2024-10-04,NAQVSE,20001272,XNH7545349,2024-10-04 00:35:33.985356,2024-10-04 00:40:55.948014,2024-10-04 00:41:58.485670,0 days 00:01:02.537656
2024-10-04,NAQVSE,20001272,XNH7545349,2024-10-04 00:38:24.526132,2024-10-04 00:40:55.948014,2024-10-04 00:41:58.485670,0 days 00:01:02.537656
2024-10-04,NAQVSE,20001272,XNH7545349,2024-10-04 00:38:26.189202,2024-10-04 00:40:55.948014,2024-10-04 00:41:58.485670,0 days 00:01:02.537656
2024-10-04,NAQVSE,20001272,XNH7545349,2024-10-04 00:38:52.026609,2024-10-04 00:40:55.948014,2024-10-04 00:41:58.485670,0 days 00:01:02.537656
2024-10-04,NAQVSE,20001272,XNH7545349,2024-10-04 00:38:53.809658,2024-10-04 00:40:55.948014,2024-10-04 00:41:58.485670,0 days 00:01:02.537656
2024-10-04,NAWAWA,60623375,XNH7542501,2024-10-04 00:16:57.226100,2024-10-04 00:23:33.549639,2024-10-04 00:26:46.401435,0 days 00:03:12.851796
2024-10-04,NAYLMA,60704561,XH7529342,2024-10-04 11:59:03.106657,2024-10-04 12:13:33.201154,2024-10-04 12:13:56.280414,0 days 00:00:23.079260
2024-10-04,NAYLMA,60704561,XH7529342,2024-10-04 11:59:46.943347,2024-10-04 12:13:33.201154,2024-10-04 12:13:56.280414,0 days 00:00:23.079260
2024-10-04,NAYLMA,60704561,XH7529342,2024-10-04 11:57:14.834002,2024-10-04 12:13:33.201154,2024-10-04 12:13:56.280414,0 days 00:00:23.079260
2024-10-04,NAYLMA,60704561,XH7529342,2024-10-04 11:58:30.154321,2024-10-04 12:13:33.201154,2024-10-04 12:13:56.280414,0 days 00:00:23.079260
2024-10-04,NAYLMA,60713829,XH7565412,2024-10-04 08:19:26.864670,2024-10-04 08:30:54.080263,2024-10-04 08:31:56.758065,0 days 00:01:02.677802
2024-10-04,NAYLMA,60713829,XH7565412,2024-10-04 08:19:28.688599,2024-10-04 08:30:54.080263,2024-10-04 08:31:56.758065,0 days 00:01:02.677802
2024-10-04,NAYLMA,60713829,XH7565412,2024-10-04 08:20:10.349979,2024-10-04 08:30:54.080263,2024-10-04 08:31:56.758065,0 days 00:01:02.677802
2024-10-04,NAYLMA,60713829,XH7565412,2024-10-04 08:20:12.393547,2024-10-04 08:30:54.080263,2024-10-04 08:31:56.758065,0 days 00:01:02.677802
2024-10-04,NAYLMA,60713829,XH7565412,2024-10-04 08:20:36.496536,2024-10-04 08:30:54.080263,2024-10-04 08:31:56.758065,0 days 00:01:02.677802
2024-10-04,NAYLMA,60713829,XH7565412,2024-10-04 08:20:38.361937,2024-10-04 08:30:54.080263,2024-10-04 08:31:56.758065,0 days 00:01:02.677802
2024-10-04,NAYLMA,60713829,XH7565412,2024-10-04 08:21:30.065150,2024-10-04 08:30:54.080263,2024-10-04 08:31:56.758065,0 days 00:01:02.677802
2024-10-04,NAYLMA,60713829,XH7565412,2024-10-04 08:21:32.150458,2024-10-04 08:30:54.080263,2024-10-04 08:31:56.758065,0 days 00:01:02.677802
2024-10-04,NAYLMA,60713829,XH7565412,2024-10-04 08:22:17.170514,2024-10-04 08:30:54.080263,2024-10-04 08:31:56.758065,0 days 00:01:02.677802
2024-10-04,NAYLMA,60713829,XH7565412,2024-10-04 08:22:25.128582,2024-10-04 08:30:54.080263,2024-10-04 08:31:56.758065,0 days 00:01:02.677802
2024-10-04,NAYLMA,60713829,XH7565412,2024-10-04 08:23:12.092865,2024-10-04 08:30:54.080263,2024-10-04 08:31:56.758065,0 days 00:01:02.677802
2024-10-04,NAYLMA,60713829,XH7565412,2024-10-04 08:23:13.749092,2024-10-04 08:30:54.080263,2024-10-04 08:31:56.758065,0 days 00:01:02.677802
2024-10-04,NAYLMA,60713829,XH7565412,2024-10-04 08:24:56.810341,2024-10-04 08:30:54.080263,2024-10-04 08:31:56.758065,0 days 00:01:02.677802
2024-10-04,NAYLMA,60713829,XH7565412,2024-10-04 08:24:58.365148,2024-10-04 08:30:54.080263,2024-10-04 08:31:56.758065,0 days 00:01:02.677802
2024-10-04,NAYLMA,60706623,XH7529244,2024-10-04 13:24:50.227887,2024-10-04 13:29:57.246104,2024-10-04 13:31:31.297675,0 days 00:01:34.051571
2024-10-04,NAYLMA,60704561,XH7529244,2024-10-04 13:35:06.045572,2024-10-04 13:40:13.839257,2024-10-04 13:41:04.316889,0 days 00:00:50.477632
2024-10-04,NAZISH,60695630,XNH7534032,2024-10-04 00:02:20.133816,2024-10-04 00:28:24.919551,2024-10-04 00:29:15.400746,0 days 00:00:50.481195
2024-10-04,NYATMA,60145637,XNH7534059,2024-10-04 00:03:06.873672,2024-10-04 00:05:46.120928,2024-10-04 00:06:07.453283,0 days 00:00:21.332355
2024-10-04,OCONBE,60049899,XNH7589333,2024-10-04 13:28:44.501559,2024-10-04 13:58:49.734669,2024-10-04 13:59:38.919728,0 days 00:00:49.185059
2024-10-04,OCONBE,60049899,XNH7589333,2024-10-04 13:31:10.138817,2024-10-04 13:58:49.734669,2024-10-04 13:59:38.919728,0 days 00:00:49.185059
2024-10-04,OCONBE,60049899,XNH7589333,2024-10-04 13:31:37.799352,2024-10-04 13:58:49.734669,2024-10-04 13:59:38.919728,0 days 00:00:49.185059
2024-10-04,OLAJOM,60645150,XNH7565396,2024-10-04 08:11:36.029154,2024-10-04 08:28:02.816303,2024-10-04 08:28:24.083664,0 days 00:00:21.267361
2024-10-04,OLAJOM,20001659,XNH7565396,2024-10-04 08:11:41.075431,2024-10-04 08:28:24.083664,2024-10-04 08:29:11.299513,0 days 00:00:47.215849
2024-10-04,OLAJOM,60645150,XNH7565396,2024-10-04 08:11:52.602670,2024-10-04 08:28:02.816303,2024-10-04 08:28:24.083664,0 days 00:00:21.267361
2024-10-04,OLAJOM,60622140,XNH7565396,2024-10-04 08:11:54.305725,2024-10-04 08:27:42.708108,2024-10-04 08:28:02.816303,0 days 00:00:20.108195
2024-10-04,OLAJOM,60537151,XNH7565396,2024-10-04 08:11:56.061416,2024-10-04 08:27:06.198742,2024-10-04 08:27:26.424200,0 days 00:00:20.225458
2024-10-04,OLAJOM,60537151,XNH7565396,2024-10-04 08:11:58.017138,2024-10-04 08:27:06.198742,2024-10-04 08:27:26.424200,0 days 00:00:20.225458
2024-10-04,OLAJOM,60510869,XNH7565396,2024-10-04 08:11:59.756438,2024-10-04 08:26:50.026091,2024-10-04 08:27:06.198742,0 days 00:00:16.172651
2024-10-04,OLAJOM,60568752,XNH7565396,2024-10-04 08:12:01.460993,2024-10-04 08:26:14.675568,2024-10-04 08:26:29.758573,0 days 00:00:15.083005
2024-10-04,OLAJOM,60568752,XNH7565396,2024-10-04 08:12:03.760455,2024-10-04 08:26:14.675568,2024-10-04 08:26:29.758573,0 days 00:00:15.083005
2024-10-04,OLAJOM,60623375,XNH7565396,2024-10-04 08:12:05.402962,2024-10-04 08:25:15.256701,2024-10-04 08:25:49.550479,0 days 00:00:34.293778
2024-10-04,OLAJOM,60623375,XNH7565396,2024-10-04 08:12:07.018957,2024-10-04 08:25:15.256701,2024-10-04 08:25:49.550479,0 days 00:00:34.293778
2024-10-04,OLAJOM,20002283,XNH7565396,2024-10-04 08:12:08.529937,2024-10-04 08:24:56.000295,2024-10-04 08:25:15.256701,0 days 00:00:19.256406
2024-10-04,OLAJOM,60619276,XNH7565396,2024-10-04 08:12:10.178559,2024-10-04 08:23:42.581785,2024-10-04 08:24:20.786579,0 days 00:00:38.204794
2024-10-04,OLAJOM,60619276,XNH7565396,2024-10-04 08:12:11.707800,2024-10-04 08:23:42.581785,2024-10-04 08:24:20.786579,0 days 00:00:38.204794
2024-10-04,OLAJOM,60602547,XNH7565396,2024-10-04 08:12:13.078747,2024-10-04 08:23:23.423749,2024-10-04 08:23:42.581785,0 days 00:00:19.158036
2024-10-04,OLAJOM,60504233,XNH7565396,2024-10-04 08:12:14.575326,2024-10-04 08:22:58.676418,2024-10-04 08:23:23.423749,0 days 00:00:24.747331
2024-10-04,OLAJOM,60100029,XNH7565396,2024-10-04 08:12:15.851921,2024-10-04 08:22:38.507411,2024-10-04 08:22:58.676418,0 days 00:00:20.169007
2024-10-04,OLAJOM,60037508,XNH7565396,2024-10-04 08:12:17.213152,2024-10-04 08:22:05.457925,2024-10-04 08:22:38.507411,0 days 00:00:33.049486
2024-10-04,OLAJOM,60639851,XNH7565396,2024-10-04 08:12:18.551882,2024-10-04 08:20:58.726864,2024-10-04 08:22:05.457925,0 days 00:01:06.731061
2024-10-04,OLAJOM,60505965,XNH7565396,2024-10-04 08:12:19.984905,2024-10-04 08:20:14.358156,2024-10-04 08:20:58.726864,0 days 00:00:44.368708
2024-10-04,OLAJOM,60071504,XNH7565396,2024-10-04 08:12:27.278155,2024-10-04 08:17:22.968909,2024-10-04 08:18:03.812860,0 days 00:00:40.843951
2024-10-04,OLAJOM,60680258,XNH7565396,2024-10-04 08:12:29.277460,2024-10-04 08:16:53.657578,2024-10-04 08:17:22.968909,0 days 00:00:29.311331
2024-10-04,OLAJOM,60629267,XNH7565396,2024-10-04 08:12:31.023860,2024-10-04 08:16:22.329360,2024-10-04 08:16:53.657578,0 days 00:00:31.328218
2024-10-04,OLAJOM,60576841,XNH7565396,2024-10-04 08:12:33.704985,2024-10-04 08:15:56.116394,2024-10-04 08:16:22.329360,0 days 00:00:26.212966
2024-10-04,OLAJOM,60588866,XNH7565396,2024-10-04 08:12:21.484564,2024-10-04 08:19:47.168696,2024-10-04 08:20:14.358156,0 days 00:00:27.189460
2024-10-04,OLAJOM,20059268,XNH7565396,2024-10-04 08:12:24.371284,2024-10-04 08:18:03.812860,2024-10-04 08:19:47.168696,0 days 00:01:43.355836
2024-10-04,OLCZKA,60573116,CNH7556712,2024-10-04 06:45:06.116486,2024-10-04 08:39:33.858835,2024-10-04 08:40:36.448116,0 days 00:01:02.589281
2024-10-04,OLCZKA,60250946,CNH7556712,2024-10-04 06:45:13.222139,2024-10-04 08:36:04.394237,2024-10-04 08:39:33.858835,0 days 00:03:29.464598
2024-10-04,OLCZKA,60250946,CNH7556712,2024-10-04 06:46:40.763814,2024-10-04 08:36:04.394237,2024-10-04 08:39:33.858835,0 days 00:03:29.464598
2024-10-04,OLCZKA,60626533,XNH7587295,2024-10-04 13:37:46.347523,2024-10-04 13:37:36.891994,2024-10-04 13:41:17.026621,0 days 00:03:40.134627
2024-10-04,OSMAZE,60445612,PNH7552797,2024-10-04 08:25:32.128721,2024-10-04 08:28:52.292819,2024-10-04 08:29:28.409066,0 days 00:00:36.116247
2024-10-04,PISOVL,60477295,CNH7556719,2024-10-04 06:54:28.015254,2024-10-04 07:40:50.404219,2024-10-04 07:41:37.020421,0 days 00:00:46.616202
2024-10-04,PISOVL,20063438,CNH7556719,2024-10-04 07:41:39.631817,2024-10-04 07:45:42.147169,2024-10-04 07:46:42.408576,0 days 00:01:00.261407
2024-10-04,PISOVL,20063438,CNH7556719,2024-10-04 07:43:21.786959,2024-10-04 07:45:42.147169,2024-10-04 07:46:42.408576,0 days 00:01:00.261407
2024-10-04,PISOVL,60622159,CNH7556719,2024-10-04 07:43:24.020169,2024-10-04 07:46:42.408576,2024-10-04 07:48:51.166934,0 days 00:02:08.758358
2024-10-04,PISOVL,60082182,CNH7556719,2024-10-04 07:43:25.815756,2024-10-04 07:48:51.166934,2024-10-04 07:51:05.559936,0 days 00:02:14.393002
2024-10-04,POTOPA,60523251,XNH7560135,2024-10-04 08:23:41.531618,2024-10-04 08:45:11.728689,2024-10-04 08:48:19.241197,0 days 00:03:07.512508
2024-10-04,POTOPA,60590500,XNH7560135,2024-10-04 08:23:45.023744,2024-10-04 08:44:22.139511,2024-10-04 08:45:11.728689,0 days 00:00:49.589178
2024-10-04,POTOPA,60523251,XNH7560135,2024-10-04 08:23:47.855998,2024-10-04 08:45:11.728689,2024-10-04 08:48:19.241197,0 days 00:03:07.512508
2024-10-04,POTOPA,60445612,CNH7556718,2024-10-04 06:53:47.673142,2024-10-04 07:03:27.823067,2024-10-04 07:03:59.512488,0 days 00:00:31.689421
2024-10-04,POTOPA,60590500,XNH7560135,2024-10-04 08:05:05.179437,2024-10-04 08:44:22.139511,2024-10-04 08:45:11.728689,0 days 00:00:49.589178
2024-10-04,POTOPA,60702722,XNH7587276,2024-10-04 11:40:41.437796,2024-10-04 12:05:33.274038,2024-10-04 12:06:12.783364,0 days 00:00:39.509326
2024-10-04,RAMZZE,20001336,CNH7556689,2024-10-04 07:35:36.087612,2024-10-04 07:41:42.820744,2024-10-04 07:44:04.029278,0 days 00:02:21.208534
2024-10-04,RAZMUH,21041462,XNH7597250,2024-10-04 14:57:48.568528,2024-10-04 15:06:47.967356,2024-10-04 15:08:12.829464,0 days 00:01:24.862108
2024-10-04,RAZMUH,20001572,XNH7597250,2024-10-04 15:07:04.303726,2024-10-04 15:12:50.375544,2024-10-04 15:14:44.809360,0 days 00:01:54.433816
2024-10-04,RAZMUH,20001572,XNH7597250,2024-10-04 15:07:06.934615,2024-10-04 15:12:50.375544,2024-10-04 15:14:44.809360,0 days 00:01:54.433816
2024-10-04,RAZMUH,20001572,XNH7597250,2024-10-04 15:08:19.115147,2024-10-04 15:12:50.375544,2024-10-04 15:14:44.809360,0 days 00:01:54.433816
2024-10-04,RAZMUH,20001572,XNH7597250,2024-10-04 15:08:21.854786,2024-10-04 15:12:50.375544,2024-10-04 15:14:44.809360,0 days 00:01:54.433816
2024-10-04,RAZMUH,20001572,XNH7597250,2024-10-04 15:09:30.671108,2024-10-04 15:12:50.375544,2024-10-04 15:14:44.809360,0 days 00:01:54.433816
2024-10-04,RAZMUH,20001572,XNH7597250,2024-10-04 15:09:33.161139,2024-10-04 15:12:50.375544,2024-10-04 15:14:44.809360,0 days 00:01:54.433816
2024-10-04,REBIMA,60704561,XH7581232,2024-10-04 14:55:03.837886,2024-10-04 15:13:38.388953,2024-10-04 15:14:29.775060,0 days 00:00:51.386107
2024-10-04,REBIMA,60706625,XH7581232,2024-10-04 15:14:40.078380,2024-10-04 15:29:04.797964,2024-10-04 15:29:30.931210,0 days 00:00:26.133246
2024-10-04,REHMHA,60606625,XNH7547134,2024-10-04 04:58:52.243370,2024-10-04 05:01:08.576224,2024-10-04 05:01:56.337693,0 days 00:00:47.761469
2024-10-04,REHMHA,60578800,XNH7547134,2024-10-04 04:58:55.732586,2024-10-04 05:12:26.843008,2024-10-04 05:16:06.967714,0 days 00:03:40.124706
2024-10-04,REHMHA,60585660,XNH7547134,2024-10-04 04:58:58.603911,2024-10-04 05:02:55.847750,2024-10-04 05:11:20.991772,0 days 00:08:25.144022
2024-10-04,REHMHA,20002154,XNH7547134,2024-10-04 04:59:03.449497,2024-10-04 05:12:06.700525,2024-10-04 05:12:26.843008,0 days 00:00:20.142483
2024-10-04,REHMHA,20001654,XNH7547134,2024-10-04 04:59:25.141526,2024-10-04 05:01:56.337693,2024-10-04 05:02:55.847750,0 days 00:00:59.510057
2024-10-04,REHMHA,60578800,XNH7547134,2024-10-04 05:03:22.009474,2024-10-04 05:12:26.843008,2024-10-04 05:16:06.967714,0 days 00:03:40.124706
2024-10-04,REHMHA,60585660,XNH7547134,2024-10-04 05:03:26.687685,2024-10-04 05:02:55.847750,2024-10-04 05:11:20.991772,0 days 00:08:25.144022
2024-10-04,REHMHA,20002154,XNH7547134,2024-10-04 05:09:20.130690,2024-10-04 05:12:06.700525,2024-10-04 05:12:26.843008,0 days 00:00:20.142483
2024-10-04,REHMHA,60578800,XNH7547134,2024-10-04 05:09:58.097689,2024-10-04 05:12:26.843008,2024-10-04 05:16:06.967714,0 days 00:03:40.124706
2024-10-04,ROJOSA,60071902,XNH7547040,2024-10-04 01:23:31.037373,2024-10-04 01:22:57.813179,2024-10-04 01:26:36.249804,0 days 00:03:38.436625
2024-10-04,SALEMO,60013225,XNH7595615,2024-10-04 20:16:05.288273,2024-10-04 20:16:00.767092,2024-10-04 20:19:15.503069,0 days 00:03:14.735977
2024-10-04,SALEMO,60013225,XNH7595615,2024-10-04 19:22:36.377945,2024-10-04 20:16:00.767092,2024-10-04 20:19:15.503069,0 days 00:03:14.735977
2024-10-04,SALEMO,60013225,XNH7595615,2024-10-04 19:23:41.340630,2024-10-04 20:16:00.767092,2024-10-04 20:19:15.503069,0 days 00:03:14.735977
2024-10-04,SATNSI,60706932,XH7529330,2024-10-04 14:27:32.299365,2024-10-04 14:35:05.276850,2024-10-04 14:35:59.608593,0 days 00:00:54.331743
2024-10-04,SATNSI,60712874,XH7529330,2024-10-04 14:38:50.463386,2024-10-04 14:48:43.481473,2024-10-04 14:49:03.721671,0 days 00:00:20.240198
2024-10-04,SATNSI,60712874,XH7529290,2024-10-04 15:05:45.307297,2024-10-04 15:10:30.021181,2024-10-04 15:11:16.476616,0 days 00:00:46.455435
2024-10-04,SATNSI,60704561,XH7529290,2024-10-04 15:13:37.831922,2024-10-04 15:17:28.408016,2024-10-04 15:18:00.657582,0 days 00:00:32.249566
2024-10-04,SATNSI,60712874,XH7529330,2024-10-04 14:27:14.404969,2024-10-04 14:33:49.295779,2024-10-04 14:34:31.916724,0 days 00:00:42.620945
2024-10-04,SHAHAN,20001572,XNH7543376,2024-10-04 00:55:08.244685,2024-10-04 00:55:03.331324,2024-10-04 00:58:32.254631,0 days 00:03:28.923307
2024-10-04,SHAHAN,20001336,XNH7543376,2024-10-04 00:55:10.380430,2024-10-04 00:58:32.254631,2024-10-04 00:59:12.746692,0 days 00:00:40.492061
2024-10-04,SHAHAN,21041740,XNH7547039,2024-10-04 01:20:14.285424,2024-10-04 01:27:47.870774,2024-10-04 01:30:55.379627,0 days 00:03:07.508853
2024-10-04,SHAHAN,21041740,XNH7547039,2024-10-04 01:20:16.064068,2024-10-04 01:27:47.870774,2024-10-04 01:30:55.379627,0 days 00:03:07.508853
2024-10-04,SHAHAN,21041740,XNH7547039,2024-10-04 01:20:18.130624,2024-10-04 01:27:47.870774,2024-10-04 01:30:55.379627,0 days 00:03:07.508853
2024-10-04,SHAHAN,60280614,XNH7547039,2024-10-04 01:20:23.721363,2024-10-04 01:26:33.051936,2024-10-04 01:27:24.310155,0 days 00:00:51.258219
2024-10-04,SHAHAN,20002154,XNH7547039,2024-10-04 01:20:25.215834,2024-10-04 01:25:07.484938,2024-10-04 01:25:52.739660,0 days 00:00:45.254722
2024-10-04,SHAHAN,20002154,XNH7547039,2024-10-04 01:20:27.235787,2024-10-04 01:25:07.484938,2024-10-04 01:25:52.739660,0 days 00:00:45.254722
2024-10-04,SHAHAN,20002154,XNH7547039,2024-10-04 01:20:28.796463,2024-10-04 01:25:07.484938,2024-10-04 01:25:52.739660,0 days 00:00:45.254722
2024-10-04,SHAHAN,60278797,XNH7547039,2024-10-04 01:20:35.738646,2024-10-04 01:22:32.622532,2024-10-04 01:23:47.403664,0 days 00:01:14.781132
2024-10-04,SHAHWA,60445177,XNH7598822,2024-10-04 17:39:51.250080,2024-10-04 18:11:39.267805,2024-10-04 18:16:11.121820,0 days 00:04:31.854015
2024-10-04,SHARHA,60697834,XNH7587292,2024-10-04 12:58:57.990318,2024-10-04 13:16:15.260567,2024-10-04 13:16:53.864193,0 days 00:00:38.603626
2024-10-04,SHARHA,60293103,XNH7577086,2024-10-04 09:59:02.146124,2024-10-04 11:04:49.704808,2024-10-04 11:05:45.269066,0 days 00:00:55.564258
2024-10-04,SHARHA,60697834,XNH7587292,2024-10-04 12:23:26.696543,2024-10-04 13:16:15.260567,2024-10-04 13:16:53.864193,0 days 00:00:38.603626
2024-10-04,SHARSI,60634054,PNH7552843,2024-10-04 16:02:40.809132,2024-10-04 16:12:18.793333,2024-10-04 16:12:29.940510,0 days 00:00:11.147177
2024-10-04,SHARSI,60039131,PNH7599102,2024-10-04 17:15:04.851326,2024-10-04 17:14:57.697223,2024-10-04 17:19:49.752487,0 days 00:04:52.055264
2024-10-04,SHARSI,20059637,PNH7599125,2024-10-04 16:51:00.565452,2024-10-04 16:58:33.905082,2024-10-04 16:59:19.510024,0 days 00:00:45.604942
2024-10-04,SHARSI,60145637,PNH7552843,2024-10-04 16:07:36.678189,2024-10-04 16:08:42.356584,2024-10-04 16:10:50.348142,0 days 00:02:07.991558
2024-10-04,SHARSI,20059637,PNH7599125,2024-10-04 16:51:03.196942,2024-10-04 16:58:33.905082,2024-10-04 16:59:19.510024,0 days 00:00:45.604942
2024-10-04,SHARSI,20059637,PNH7599125,2024-10-04 16:51:05.157971,2024-10-04 16:58:33.905082,2024-10-04 16:59:19.510024,0 days 00:00:45.604942
2024-10-04,SHARSI,60634054,PNH7552843,2024-10-04 16:08:48.936776,2024-10-04 16:12:18.793333,2024-10-04 16:12:29.940510,0 days 00:00:11.147177
2024-10-04,SHARSI,60634057,PNH7552843,2024-10-04 16:08:50.762982,2024-10-04 16:11:29.175127,2024-10-04 16:12:18.793333,0 days 00:00:49.618206
2024-10-04,SHARSI,60463842,PNH7599102,2024-10-04 17:48:11.375013,2024-10-04 18:31:43.150970,2024-10-04 18:33:30.982545,0 days 00:01:47.831575
2024-10-04,SHARSI,60463842,PNH7599102,2024-10-04 17:48:16.328606,2024-10-04 18:31:43.150970,2024-10-04 18:33:30.982545,0 days 00:01:47.831575
2024-10-04,SHARSI,60463842,PNH7599102,2024-10-04 17:48:17.599279,2024-10-04 18:31:43.150970,2024-10-04 18:33:30.982545,0 days 00:01:47.831575
2024-10-04,SHARSI,60463842,PNH7599102,2024-10-04 17:48:22.817804,2024-10-04 18:31:43.150970,2024-10-04 18:33:30.982545,0 days 00:01:47.831575
2024-10-04,SHARSI,60463842,PNH7599102,2024-10-04 17:48:24.326298,2024-10-04 18:31:43.150970,2024-10-04 18:33:30.982545,0 days 00:01:47.831575
2024-10-04,SHARSI,60545353,PNH7599102,2024-10-04 17:48:25.382488,2024-10-04 18:25:07.228187,2024-10-04 18:31:43.150970,0 days 00:06:35.922783
2024-10-04,SHARSI,60627059,PNH7599102,2024-10-04 17:48:26.302805,2024-10-04 18:24:32.821478,2024-10-04 18:25:07.228187,0 days 00:00:34.406709
2024-10-04,SHARSI,60569300,PNH7599102,2024-10-04 17:48:31.252022,2024-10-04 18:08:18.437571,2024-10-04 18:13:36.390627,0 days 00:05:17.953056
2024-10-04,SHARSI,60568761,PNH7599102,2024-10-04 17:48:32.296606,2024-10-04 18:07:47.182484,2024-10-04 18:08:04.352080,0 days 00:00:17.169596
